w	ri
473.2	2.0481e-07
473.4	2.0268e-07
473.6	2.0058e-07
473.8	1.985e-07
474.0	1.9644e-07
474.2	1.944e-07
474.4	1.9238e-07
474.6	1.9038e-07
474.8	1.8841e-07
475.0	1.8645e-07
475.2	1.8103e-07
475.4	1.7577e-07
475.6	1.7066e-07
475.8	1.657e-07
476.0	1.6089e-07
476.2	1.5621e-07
476.4	1.5167e-07
476.6	1.4726e-07
476.8	1.4298e-07
477.0	1.3883e-07
477.2	1.4378e-07
477.4	1.4953e-07
477.6	1.5551e-07
477.8	1.6172e-07
478.0	1.6819e-07
478.2	1.7491e-07
478.4	1.819e-07
478.6	1.8918e-07
478.8	1.9674e-07
479.0	2.046e-07
479.2	2.0433e-07
479.4	2.026e-07
479.6	2.0089e-07
479.8	1.9919e-07
480.0	1.9751e-07
480.2	1.9584e-07
480.4	1.9418e-07
480.6	1.9254e-07
480.8	1.9091e-07
481.0	1.893e-07
481.2	1.866e-07
481.4	1.836e-07
481.6	1.8065e-07
481.8	1.7775e-07
482.0	1.749e-07
482.2	1.7209e-07
482.4	1.6932e-07
482.6	1.666e-07
482.8	1.6393e-07
483.0	1.6129e-07
483.2	1.5815e-07
483.4	1.548e-07
483.6	1.5152e-07
483.8	1.4831e-07
484.0	1.4517e-07
484.2	1.421e-07
484.4	1.3909e-07
484.6	1.3614e-07
484.8	1.3326e-07
485.0	1.3044e-07
485.2	1.2948e-07
485.4	1.2852e-07
485.6	1.2758e-07
485.8	1.2664e-07
486.0	1.2571e-07
486.2	1.2478e-07
486.4	1.2386e-07
486.6	1.2295e-07
486.8	1.2204e-07
487.0	1.2115e-07
487.2	1.1773e-07
487.4	1.1429e-07
487.6	1.1095e-07
487.8	1.0772e-07
488.0	1.0457e-07
488.2	1.0152e-07
488.4	9.8556e-08
488.6	9.5679e-08
488.8	9.2887e-08
489.0	9.0175e-08
489.2	9.1521e-08
489.4	9.3505e-08
489.6	9.5532e-08
489.8	9.7603e-08
490.0	9.9719e-08
490.2	1.0188e-07
490.4	1.0409e-07
490.6	1.0635e-07
490.8	1.0865e-07
491.0	1.1101e-07
491.2	1.1277e-07
491.4	1.1437e-07
491.6	1.16e-07
491.8	1.1765e-07
492.0	1.1933e-07
492.2	1.2103e-07
492.4	1.2275e-07
492.6	1.245e-07
492.8	1.2628e-07
493.0	1.2808e-07
493.2	1.2763e-07
493.4	1.2626e-07
493.6	1.2489e-07
493.8	1.2355e-07
494.0	1.2221e-07
