w	ri
586.8	0.96271
587.0	0.96265
587.2	0.963
587.4	0.96392
587.6	0.96413
587.8	0.96483
588.0	0.96765
588.2	0.96831
588.4	0.96687
588.6	0.96654
588.8	0.96399
589.0	0.96509
589.2	0.96713
589.4	0.96681
589.6	0.96594
589.8	0.96534
590.0	0.96625
590.2	0.96813
590.4	0.96806
590.6	0.96585
590.8	0.96653
591.0	0.96439
591.2	0.96511
591.4	0.9652
591.6	0.96641
591.8	0.96949
592.0	0.96782
592.2	0.966
592.4	0.96563
592.6	0.96468
592.8	0.96615
593.0	0.96747
593.2	0.96602
593.4	0.96709
593.6	0.96608
593.8	0.96568
594.0	0.96639
594.2	0.9667
594.4	0.9668
594.6	0.96695
594.8	0.96459
595.0	0.96582
595.2	0.96637
595.4	0.96953
595.6	0.97075
595.8	0.969
596.0	0.96809
596.2	0.96615
596.4	0.96694
596.6	0.96581
596.8	0.96677
597.0	0.96721
597.2	0.96903
597.4	0.96725
597.6	0.96636
597.8	0.96816
598.0	0.96843
598.2	0.96719
598.4	0.96732
598.6	0.96735
598.8	0.9705
599.0	0.97082
599.2	0.9708
599.4	0.97015
599.6	0.96997
599.8	0.97204
600.0	0.97259
600.2	0.96844
600.4	0.96752
600.6	0.96735
600.8	0.96758
601.0	0.97008
601.2	0.96938
601.4	0.97127
601.6	0.97101
601.8	0.97048
602.0	0.97205
602.2	0.96996
602.4	0.97084
602.6	0.9719
602.8	0.97153
603.0	0.9718
603.2	0.97126
603.4	0.97333
603.6	0.9724
603.8	0.97132
604.0	0.96908
604.2	0.96812
604.4	0.96893
604.6	0.96932
604.8	0.96881
605.0	0.96906
605.2	0.96854
605.4	0.96717
605.6	0.96802
605.8	0.968
606.0	0.96957
606.2	0.97052
606.4	0.97111
606.6	0.96876
606.8	0.96668
607.0	0.96701
607.2	0.96764
607.4	0.97079
607.6	0.96897
607.8	0.96786
608.0	0.96953
608.2	0.9708
608.4	0.97007
608.6	0.97203
608.8	0.97005
609.0	0.97006
609.2	0.97102
609.4	0.97208
609.6	0.97117
609.8	0.96966
610.0	0.97297
610.2	0.97388
610.4	0.97213
610.6	0.97186
610.8	0.97131
611.0	0.97437
611.2	0.97453
611.4	0.97547
611.6	0.97607
611.8	0.97442
612.0	0.97289
612.2	0.97304
612.4	0.97186
612.6	0.97394
612.8	0.97655
613.0	0.97465
613.2	0.97471
613.4	0.9726
613.6	0.97448
613.8	0.97674
614.0	0.97641
614.2	0.97584
614.4	0.97455
614.6	0.97262
614.8	0.9738
615.0	0.97387
615.2	0.97402
615.4	0.97183
615.6	0.97101
615.8	0.9723
616.0	0.97415
616.2	0.97664
616.4	0.97625
616.6	0.97401
616.8	0.97391
617.0	0.9755
617.2	0.97638
617.4	0.97424
617.6	0.97307
617.8	0.97184
618.0	0.97136
618.2	0.97091
618.4	0.96946
618.6	0.96954
618.8	0.97346
619.0	0.972
619.2	0.97123
619.4	0.97213
619.6	0.97204
619.8	0.97098
620.0	0.97151
620.2	0.97067
620.4	0.97086
620.6	0.97065
620.8	0.97236
621.0	0.97232
621.2	0.97315
621.4	0.97343
621.6	0.9728
621.8	0.97435
622.0	0.97536
622.2	0.97271
622.4	0.97227
622.6	0.97159
622.8	0.9719
623.0	0.9729
623.2	0.9738
623.4	0.97462
623.6	0.97741
623.8	0.97762
624.0	0.9781
624.2	0.97929
624.4	0.97887
624.6	0.97923
624.8	0.97956
625.0	0.9789
625.2	0.97866
625.4	0.97973
625.6	0.98202
625.8	0.98047
626.0	0.97843
626.2	0.97949
626.4	0.98077
626.6	0.98126
626.8	0.98389
627.0	0.98343
627.2	0.98245
627.4	0.9818
627.6	0.98159
627.8	0.98436
628.0	0.98365
628.2	0.98142
628.4	0.98246
628.6	0.98253
628.8	0.98382
629.0	0.98151
629.2	0.9794
629.4	0.97937
629.6	0.98042
629.8	0.98065
630.0	0.97916
630.2	0.98073
630.4	0.97882
630.6	0.97905
630.8	0.97828
631.0	0.97516
631.2	0.97705
631.4	0.97596
631.6	0.97607
631.8	0.97666
632.0	0.97784
632.2	0.97814
632.4	0.9754
632.6	0.97423
632.8	0.97311
633.0	0.97289
633.2	0.97222
633.4	0.97231
633.6	0.97272
633.8	0.97118
634.0	0.97007
634.2	0.97125
634.4	0.97117
634.6	0.96912
634.8	0.97109
635.0	0.97167
635.2	0.97232
635.4	0.97211
635.6	0.97273
635.8	0.97139
636.0	0.97004
636.2	0.96943
636.4	0.96969
636.6	0.96995
636.8	0.96903
637.0	0.97029
637.2	0.96846
637.4	0.96721
637.6	0.96638
637.8	0.96946
638.0	0.97211
638.2	0.97037
638.4	0.96947
638.6	0.96939
638.8	0.96938
639.0	0.96866
639.2	0.96754
639.4	0.96866
639.6	0.96987
639.8	0.97047
640.0	0.97057
640.2	0.97096
640.4	0.97225
640.6	0.97199
640.8	0.97385
641.0	0.97424
641.2	0.9734
641.4	0.97318
641.6	0.97275
641.8	0.97127
642.0	0.9714
642.2	0.97307
642.4	0.97581
642.6	0.97651
642.8	0.97565
643.0	0.97567
643.2	0.9774
643.4	0.97641
643.6	0.97667
643.8	0.97715
644.0	0.97664
644.2	0.97565
644.4	0.9753
644.6	0.97587
644.8	0.9788
645.0	0.98055
645.2	0.98118
645.4	0.97792
645.6	0.97606
645.8	0.97609
646.0	0.9768
646.2	0.97714
646.4	0.97764
646.6	0.97603
646.8	0.97527
647.0	0.9737
647.2	0.97173
647.4	0.9711
647.6	0.97142
647.8	0.97184
648.0	0.97431
648.2	0.97295
648.4	0.97257
648.6	0.97103
648.8	0.97024
649.0	0.96967
649.2	0.9705
649.4	0.97048
649.6	0.97081
649.8	0.97202
650.0	0.96964
650.2	0.96912
650.4	0.97037
650.6	0.97145
650.8	0.96975
651.0	0.97117
651.2	0.97153
651.4	0.97206
651.6	0.97267
651.8	0.97414
652.0	0.97196
652.2	0.97034
652.4	0.97141
652.6	0.97014
652.8	0.97023
653.0	0.96875
653.2	0.96801
653.4	0.9676
653.6	0.96736
653.8	0.96664
654.0	0.97053
654.2	0.97168
654.4	0.97181
654.6	0.97205
